,Time,Bath Bedroom Door contact,Bathroom Motion motion,Living Room Motion motion,Main door temperature,Living Bedroom Door temperature,Bath Bedroom Door temperature,Living Bedroom Door contact,Main door contact,Kitchen Motion motion,bedroom,kitchen,bathroom
3,1045,1,0,0,65,72,70,0,0,0,0,0,0
3,1050,1,0,0,65,72,70,0,0,0,0,0,0
3,1055,1,0,0,65,72,72,0,0,0,0,0,0
3,1060,1,0,0,65,72,70,0,0,0,0,0,1
3,1065,1,0,0,65,73,70,0,0,0,0,0,0
3,1070,1,0,0,65,72,70,0,0,0,0,0,0
3,1075,1,0,0,65,72,70,0,0,0,0,0,0
3,1080,1,0,0,65,72,70,0,0,0,0,0,0
3,1085,1,0,0,65,72,70,0,0,0,0,0,0
3,1090,1,0,0,65,72,70,0,0,0,0,0,0
3,1095,1,0,0,65,72,70,0,0,0,0,0,0
3,1100,1,0,0,65,72,70,0,0,0,0,0,0
3,1105,1,0,0,65,72,70,0,0,0,0,0,0
3,1110,1,0,0,64,72,70,0,0,0,0,0,0
3,1115,1,0,0,64,72,72,0,0,0,0,0,0
3,1120,1,0,0,64,72,70,0,0,0,0,0,0
3,1125,1,0,0,64,73,70,0,0,0,0,0,0
3,1130,1,0,0,64,72,70,0,0,0,0,0,0
3,1135,1,0,0,64,72,70,0,0,0,0,0,0
3,1140,1,0,0,64,72,70,0,0,0,0,0,0
3,1145,1,0,0,64,72,70,0,0,0,0,0,0
3,1150,1,0,0,64,72,70,0,0,0,0,0,0
3,1155,1,0,0,64,72,70,0,0,0,0,0,0
3,1160,1,0,0,64,72,70,0,0,0,0,0,0
3,1165,1,0,0,64,72,70,0,0,0,0,0,0
3,1170,1,0,0,64,72,70,0,0,0,0,0,0
3,1175,1,0,0,64,72,70,0,0,0,0,0,0
3,1180,1,0,0,64,72,70,0,0,0,0,0,0
3,1185,1,0,0,64,73,70,0,0,0,0,0,0
3,1190,1,0,0,64,72,69,0,0,0,0,0,0
3,1195,1,0,0,64,72,69,0,0,0,0,0,0
3,1200,1,0,0,64,72,69,0,0,0,0,0,0
3,1205,1,0,0,64,72,69,0,0,0,0,0,0
3,1210,1,0,0,64,72,69,0,0,0,0,0,0
3,1215,1,0,0,64,71,69,0,0,0,0,0,0
3,1220,1,0,0,64,71,69,0,0,0,0,0,0
3,1225,1,0,0,64,71,69,0,0,0,0,0,0
3,1230,1,0,0,64,71,69,0,0,0,0,0,0
3,1235,1,0,0,64,71,69,0,0,0,0,0,0
3,1240,1,0,0,64,71,69,0,0,0,0,0,0
3,1245,1,0,0,64,72,69,0,0,0,0,0,0
3,1250,1,0,0,64,71,69,0,0,0,0,0,0
3,1255,1,0,0,64,71,69,0,0,0,0,0,0
3,1260,1,0,0,63,71,69,0,0,0,0,0,0
3,1265,1,0,0,64,71,69,0,0,0,0,0,0
3,1270,1,0,0,63,71,69,0,0,0,0,0,0
3,1275,1,0,0,63,71,69,0,0,0,0,0,0
3,1280,1,0,0,63,71,69,0,0,0,0,0,0
3,1285,1,0,0,63,71,69,0,0,0,0,0,0
3,1290,1,0,0,63,71,69,0,0,0,0,0,0
3,1295,1,0,0,63,71,69,0,0,0,0,0,0
3,1300,1,0,0,63,71,71,0,0,0,0,0,0
3,1305,1,0,0,63,72,69,0,0,0,0,0,0
3,1310,1,0,0,64,71,69,0,0,0,0,0,0
3,1315,1,0,0,63,71,69,0,0,0,0,0,0
3,1320,1,0,0,63,71,69,0,0,0,0,0,0
3,1325,1,0,0,63,71,69,0,0,0,0,0,0
3,1330,1,0,0,63,71,69,0,0,0,0,0,0
3,1335,1,0,0,63,71,69,0,0,0,0,0,0
3,1340,1,0,0,63,71,69,0,0,0,0,0,0
3,1345,1,0,0,63,71,69,0,0,0,0,0,0
3,1350,1,0,0,63,71,69,0,0,0,0,0,0
3,1355,1,0,0,63,71,69,0,0,0,0,0,0
3,1360,1,0,0,63,71,70,0,0,0,0,0,0
3,1365,1,0,0,63,71,69,0,0,0,0,1,0
3,1370,1,0,0,64,71,69,0,0,0,0,1,0
3,1375,1,0,1,63,71,69,1,1,0,1,1,0
3,1380,1,0,1,63,71,69,1,1,1,1,1,0
3,1385,1,1,1,63,71,68,1,1,1,1,1,0
3,1390,1,0,0,63,71,68,0,0,1,1,0,0
3,1395,0,1,0,63,71,68,0,0,0,1,0,0
3,1400,0,1,0,63,71,68,0,0,0,1,0,0
3,1405,0,1,0,63,71,68,0,0,0,1,0,0
3,1410,0,0,0,63,71,68,0,0,0,1,0,0
3,1415,0,1,0,63,71,68,0,0,0,1,0,0
3,1420,0,1,0,63,71,70,0,0,0,1,0,0
3,1425,0,1,0,64,71,68,0,0,0,1,0,0
3,1430,0,1,0,63,72,68,0,0,0,1,0,0
3,1435,1,1,0,63,71,69,0,1,0,1,0,0
4,0,1,0,0,63,71,69,0,0,0,1,0,0
4,5,1,0,0,63,71,69,0,0,1,1,1,0
4,10,1,0,0,63,71,69,0,0,1,1,1,0
4,15,1,0,0,63,71,69,0,0,0,1,1,0
4,20,1,0,0,63,71,69,0,0,0,1,1,0
4,25,1,0,0,63,71,69,0,0,0,1,0,0
4,30,1,0,0,63,71,69,0,0,0,1,0,0
4,35,1,0,0,63,71,69,0,0,0,1,0,0
4,40,1,1,0,63,71,69,0,0,0,1,0,0
4,45,1,1,0,64,71,71,0,0,0,1,0,0
4,50,1,0,0,63,71,69,0,0,0,1,0,0
4,55,1,0,0,63,71,69,0,0,0,1,0,0
4,60,1,0,0,63,71,69,0,0,0,1,0,0
4,65,1,0,0,62,71,69,0,0,0,1,0,0
4,70,1,0,0,62,71,69,0,0,0,1,0,0
4,75,1,0,0,62,71,69,0,0,0,1,0,0
4,80,1,0,0,62,71,69,0,0,0,1,0,0
4,85,1,0,0,62,71,69,0,0,0,1,0,0
4,90,1,0,0,62,71,69,0,0,0,1,0,0
4,95,1,0,0,62,71,69,0,0,0,1,0,0
4,100,1,0,0,62,71,69,0,0,0,1,0,0
4,105,1,0,0,63,71,70,0,0,0,1,0,0
4,110,1,0,0,62,71,69,0,0,0,1,0,0
4,115,1,0,0,62,71,69,0,0,0,1,0,0
4,120,1,0,0,62,71,69,0,0,0,1,0,0
4,125,1,0,0,62,70,68,0,0,0,1,0,0
4,130,1,0,0,62,70,68,0,0,0,1,0,0
4,135,1,0,0,62,71,68,0,0,0,1,0,0
4,140,1,0,0,62,70,68,0,0,0,1,0,0
4,145,1,0,0,62,70,68,0,0,0,1,0,0
4,150,1,0,0,62,70,68,0,0,0,1,0,0
4,155,1,0,0,62,70,68,0,0,0,1,0,0
4,160,1,0,0,62,70,68,0,0,0,1,0,0
4,165,1,0,0,62,70,70,0,0,0,1,0,0
4,170,1,0,0,62,70,68,0,0,0,1,0,0
4,175,1,0,0,62,70,68,0,0,0,1,0,0
4,180,1,0,0,62,70,68,0,0,0,1,0,0
4,185,1,0,0,62,70,68,0,0,0,1,0,0
4,190,1,0,0,62,70,68,0,0,0,1,0,0
4,195,1,0,0,62,70,68,0,0,0,1,0,0
4,200,1,0,0,62,70,68,0,0,0,1,0,0
4,205,1,0,0,62,70,68,0,0,0,1,0,0
4,210,1,0,0,62,70,68,0,0,0,1,0,0
4,215,1,0,0,62,70,68,0,0,0,1,0,0
4,220,1,0,0,62,70,68,0,0,0,1,0,0
4,225,1,0,0,62,70,70,0,0,0,1,0,0
4,230,1,0,0,62,70,68,0,0,0,1,0,0
4,235,1,0,0,62,71,68,0,0,0,1,0,0
4,240,1,0,0,62,70,68,0,0,0,1,0,0
4,245,1,0,0,62,70,68,0,0,0,1,0,0
4,250,1,0,0,62,70,68,0,0,0,1,0,0
4,255,1,0,0,62,70,68,0,0,0,1,0,0
4,260,1,0,0,62,70,68,0,0,0,1,0,0
4,265,1,0,0,62,70,68,0,0,0,1,0,0
4,270,1,0,0,62,70,68,0,0,0,1,0,0
4,275,1,0,0,62,70,68,0,0,0,1,0,0
4,280,1,0,0,62,70,68,0,0,0,1,0,0
4,285,1,0,0,62,70,68,0,0,0,1,0,0
4,290,1,0,0,62,70,68,0,0,0,1,0,0
4,295,1,0,0,62,71,68,0,0,0,1,0,0
4,300,1,0,0,62,70,68,0,0,0,1,0,0
4,305,1,0,0,62,70,68,0,0,0,1,0,0
4,310,1,0,0,62,70,68,0,0,0,1,0,0
4,315,1,0,0,62,70,68,0,0,0,1,0,0
4,320,1,0,0,62,70,68,0,0,0,1,0,0
4,325,1,0,0,62,70,68,0,0,0,1,0,0
4,330,1,0,0,62,70,68,0,0,0,1,0,0
4,335,1,0,0,62,70,68,0,0,0,1,0,0
4,340,1,0,0,62,70,68,0,0,0,1,0,0
4,345,1,0,0,62,70,68,0,0,0,1,0,0
4,350,1,0,0,62,70,68,0,0,0,1,0,0
4,355,1,0,0,62,71,68,0,0,0,1,0,0
4,360,1,0,0,62,70,67,0,0,0,1,0,0
4,365,1,0,0,62,70,68,0,0,0,1,0,0
4,370,1,0,0,62,70,67,0,0,0,1,0,0
4,375,1,0,0,62,70,68,0,0,0,1,0,0
4,380,1,0,0,62,70,67,0,0,0,1,0,0
4,385,1,0,0,62,70,67,0,0,0,1,0,0
4,390,1,0,0,62,70,67,0,0,0,1,0,0
4,395,1,0,0,62,70,67,0,0,0,1,0,0
4,400,1,0,0,62,70,67,0,0,0,1,0,0
4,405,1,0,0,62,69,67,0,0,0,1,0,0
4,410,1,0,0,62,69,67,0,0,0,1,0,0
4,415,1,0,0,62,70,67,0,0,0,1,0,0
4,420,1,0,0,61,69,67,0,0,0,1,0,0
4,425,1,0,0,61,69,67,0,0,0,1,0,0
4,430,1,0,0,62,69,67,0,0,0,1,0,0
4,435,1,0,0,62,69,67,0,0,0,1,0,0
4,440,1,0,0,61,69,67,0,0,0,1,0,0
4,445,1,0,0,61,69,67,0,0,0,1,0,0
4,450,1,0,1,61,69,67,0,0,0,1,0,0
4,455,1,0,1,61,69,67,0,0,0,1,0,0
4,460,1,0,0,61,69,67,0,0,0,0,0,0
4,465,1,0,0,62,69,67,0,0,0,0,0,0
4,470,1,0,0,62,69,69,0,0,0,0,0,0
4,475,1,0,0,62,70,67,0,0,0,0,0,0
4,480,1,0,0,62,69,67,0,0,0,0,0,0
4,485,1,0,0,62,69,67,0,0,0,0,0,0
4,490,1,0,0,62,69,67,0,0,0,0,0,0
4,495,1,0,0,62,69,67,0,0,0,0,0,0
4,500,1,0,0,62,69,67,0,0,0,0,0,0
4,505,1,0,0,62,69,67,0,0,0,0,0,0
4,510,1,0,0,62,69,67,0,0,0,0,0,0
4,515,1,0,0,63,69,67,0,0,0,0,0,0
4,520,1,0,0,63,69,67,0,0,0,0,0,0
4,525,1,0,0,63,69,67,0,0,0,0,0,0
4,530,1,0,0,63,69,69,0,0,0,0,0,0
4,535,1,0,0,63,71,67,0,0,0,0,0,0
4,540,1,0,0,64,70,67,0,0,0,0,0,0
4,545,1,0,0,64,70,68,0,0,0,0,0,0
4,550,1,0,0,64,70,68,0,0,0,0,0,0
4,555,1,0,0,64,70,68,0,0,0,0,0,0
4,560,1,0,0,64,70,68,0,0,0,0,0,0
4,565,1,0,0,64,70,68,0,0,0,0,0,0
4,570,1,0,0,64,70,68,0,0,0,0,0,0
4,575,0,1,0,65,70,68,0,0,0,0,0,0
4,580,0,1,0,65,70,68,0,0,0,0,0,0
4,585,1,1,0,65,70,68,0,0,0,0,0,0
4,590,1,0,0,65,70,68,0,0,1,0,0,0
4,595,1,0,0,65,70,70,0,0,1,0,0,0
4,600,1,0,0,65,71,69,0,0,0,0,0,0
4,605,1,0,0,65,71,69,0,0,1,0,0,0
4,610,1,0,0,65,71,69,0,0,1,0,0,0
4,615,1,0,0,66,71,69,0,0,1,0,0,0
4,620,1,0,0,66,71,69,0,0,0,0,0,0
4,625,1,0,0,66,71,69,0,0,0,0,0,0
4,630,1,0,0,66,71,69,0,0,0,0,0,0
4,635,1,0,0,67,71,69,0,0,0,0,1,0
4,640,1,1,0,67,71,69,0,1,1,0,1,1
4,645,1,1,0,67,71,69,0,0,1,0,1,1
4,650,1,0,0,67,71,69,0,0,1,0,1,1
4,655,1,0,0,68,71,71,0,0,1,0,1,1
4,660,1,0,0,68,72,70,0,0,1,0,1,0
4,665,1,0,0,68,72,70,0,0,0,0,1,0
4,670,1,0,0,68,72,70,0,1,1,0,1,0
4,675,1,1,0,68,72,70,0,1,0,0,1,0
4,680,1,0,0,69,72,70,0,0,0,0,1,0
4,685,1,0,0,69,72,70,0,0,1,0,1,0
4,690,1,0,0,69,72,70,0,0,1,0,1,0
4,695,1,0,0,69,72,70,0,0,1,0,1,0
4,700,1,0,0,69,72,70,0,0,1,0,1,0
4,705,1,0,0,71,72,70,0,0,1,0,1,0
4,710,1,0,0,69,72,70,0,0,1,0,1,0
4,715,1,0,0,70,73,70,0,0,1,0,1,0
4,720,1,0,0,70,73,71,0,0,1,0,1,0
4,725,1,0,0,70,73,71,0,0,0,0,0,0
4,730,1,0,0,70,73,71,0,0,0,0,0,0
4,735,1,0,0,70,73,71,0,0,1,0,0,0
4,740,1,0,0,70,73,71,0,0,1,0,0,0
4,745,1,0,0,70,73,71,0,0,1,0,0,0
4,750,0,1,0,70,73,71,0,0,1,0,0,0
4,755,1,1,0,71,73,71,0,0,0,1,1,0
4,760,1,1,0,71,73,71,0,1,1,1,1,0
4,765,1,0,0,73,73,71,0,0,1,1,1,0
4,770,1,0,0,71,73,71,0,0,1,1,1,0
4,775,1,1,1,71,73,73,1,0,1,1,1,0
4,780,1,0,1,71,74,71,0,0,0,1,1,0
4,785,1,0,1,71,73,71,0,0,0,1,1,0
4,790,1,0,0,71,73,71,0,0,0,1,1,0
4,795,1,0,1,71,73,71,0,0,0,1,0,0
4,800,1,0,1,71,73,71,0,0,0,1,0,0
4,805,1,0,1,71,73,71,0,0,0,1,0,0
4,810,1,0,1,71,74,72,0,0,0,1,0,0
4,815,1,0,1,71,74,72,0,0,0,1,0,0
4,820,1,0,1,71,74,72,0,0,0,1,0,0
4,825,1,0,1,71,74,72,0,0,0,1,0,0
4,830,1,0,1,71,74,72,0,0,0,1,0,0
4,835,1,0,0,71,74,74,0,0,0,1,0,0
4,840,1,0,0,71,75,72,0,0,0,1,0,0
4,845,1,0,0,71,74,72,0,0,0,0,0,0
4,850,1,0,1,71,74,72,0,0,0,1,0,0
4,855,1,0,1,71,74,72,0,0,0,1,0,0
4,860,1,0,1,71,74,72,0,0,0,1,0,0
4,865,1,0,1,71,74,72,0,0,0,1,0,0
4,870,1,0,1,71,74,72,0,0,0,1,0,0
4,875,1,0,1,71,74,72,0,0,0,1,0,0
4,880,1,0,1,71,74,72,0,0,0,1,0,0
4,885,1,0,1,71,74,72,0,0,0,1,0,0
4,890,1,1,1,71,74,72,0,1,0,1,0,0
4,895,1,1,1,71,74,72,1,0,0,1,0,0
4,900,1,1,1,71,74,72,1,0,0,1,0,1
4,905,1,0,1,71,76,72,1,0,0,1,0,1
4,910,1,0,1,71,74,72,0,0,0,1,0,1
4,915,1,0,1,71,74,73,0,0,1,1,0,1
4,920,1,0,1,71,74,73,0,0,0,1,0,1
4,925,1,0,1,71,75,73,0,0,0,1,0,0
4,930,1,0,1,71,74,73,0,0,0,1,0,0
4,935,1,0,1,71,74,73,0,0,0,1,0,0
4,940,1,0,1,70,74,73,0,0,0,1,0,0
4,945,1,0,1,72,74,73,0,0,0,1,0,0
4,950,1,0,0,70,75,73,0,0,0,1,0,1
4,955,1,0,1,70,74,73,0,0,0,1,0,0
4,960,1,0,1,70,75,73,0,0,0,1,0,0
4,965,1,0,1,70,76,73,0,0,0,1,0,0
4,970,1,0,1,70,75,73,0,0,0,1,0,0
4,975,1,0,1,70,75,73,0,0,0,1,0,0
4,980,1,0,1,70,75,73,0,0,0,1,0,0
4,985,1,0,1,70,75,73,0,0,0,1,0,1
4,990,1,0,1,70,75,73,0,0,0,1,0,1
4,995,0,1,1,70,75,73,0,0,0,1,0,1
4,1000,0,1,1,69,75,73,1,1,0,1,0,1
4,1005,0,1,0,71,75,73,0,1,0,1,0,1
4,1010,0,1,0,69,75,73,0,0,0,1,0,1
4,1015,1,1,0,69,74,73,0,1,0,0,0,1
4,1020,1,0,0,69,75,73,0,0,0,0,0,0
4,1025,1,0,0,69,75,75,0,0,0,1,0,0
4,1030,1,0,0,69,75,73,0,0,0,1,0,0
4,1035,1,0,0,69,75,73,0,0,0,1,0,0
4,1040,1,0,0,69,75,73,0,0,0,1,0,0
4,1045,1,0,0,69,75,73,0,0,0,1,0,0
4,1050,1,0,0,69,75,73,0,0,0,1,0,0
4,1055,1,1,1,69,75,73,1,1,0,1,0,0
4,1060,1,1,1,69,75,72,1,0,1,1,0,0
4,1065,1,1,1,69,75,72,1,1,1,0,0,0
4,1070,1,0,0,69,74,72,1,0,0,0,0,0
4,1075,1,0,0,68,74,72,1,0,0,0,0,0
4,1080,1,0,0,68,74,72,1,0,0,0,0,0
4,1085,1,0,0,68,74,74,1,0,0,0,0,0
4,1090,1,0,0,68,74,72,1,0,0,0,0,0
4,1095,1,0,0,68,74,72,1,1,0,1,0,0
4,1100,1,0,0,68,74,72,1,1,0,1,0,0
4,1105,1,0,0,68,74,72,1,1,0,1,0,0
4,1110,1,0,0,68,74,72,1,0,0,0,0,0
4,1115,1,0,0,67,74,71,1,0,0,0,0,0
4,1120,1,0,0,67,74,71,1,0,0,0,0,0
4,1125,1,0,0,67,73,71,1,0,0,0,0,0
4,1130,1,0,0,69,73,71,1,0,0,0,0,0
4,1135,1,0,0,67,73,71,1,0,0,0,0,0
4,1140,1,0,0,67,73,71,1,0,0,0,0,0
4,1145,1,0,0,67,73,71,1,0,0,0,0,0
4,1150,1,0,0,67,73,71,1,0,0,0,0,0
4,1155,1,0,0,67,73,71,1,0,0,0,0,0
4,1160,1,0,0,67,73,71,1,0,0,0,0,0
4,1165,1,0,0,67,73,71,1,0,0,0,0,0
4,1170,1,0,0,66,73,71,1,0,0,0,0,0
4,1175,1,0,0,66,73,71,1,0,0,0,0,0
4,1180,1,0,0,66,73,71,1,0,0,0,0,0
4,1185,1,0,0,66,73,71,1,0,0,0,0,0
4,1190,1,0,0,67,73,71,1,0,0,0,0,0
4,1195,1,0,0,66,73,71,1,0,0,0,0,0
4,1200,1,0,0,66,73,71,1,0,0,0,0,0
4,1205,1,0,0,66,73,71,1,0,0,0,0,0
4,1210,1,0,0,66,73,71,1,0,0,0,0,0
4,1215,1,0,0,66,73,71,1,0,0,0,0,0
4,1220,1,0,0,66,73,71,1,0,0,0,0,0
4,1225,1,0,0,66,73,71,1,0,0,0,0,0
4,1230,1,0,0,66,73,71,1,0,0,0,0,0
4,1235,1,0,0,66,73,70,1,0,0,0,0,0
4,1240,1,0,0,66,73,70,1,0,0,0,0,0
4,1245,1,0,0,66,73,70,1,0,0,0,0,0
4,1250,1,0,0,67,73,70,1,0,0,0,0,0
4,1255,1,0,0,65,73,70,1,0,0,0,0,0
4,1260,1,0,0,65,73,70,1,0,0,0,0,0
4,1265,1,0,0,65,73,70,1,0,0,0,0,0
4,1270,1,0,0,65,73,70,1,0,0,0,0,0
4,1275,1,0,0,65,72,70,1,0,0,0,0,0
4,1280,1,0,0,65,72,70,1,0,0,0,0,0
4,1285,1,0,0,65,72,70,1,0,0,0,0,0
4,1290,1,0,0,65,72,70,1,0,0,0,0,0
4,1295,1,0,0,65,72,70,1,0,0,0,0,0
4,1300,1,0,0,65,72,70,1,0,0,0,0,0
4,1305,1,0,0,65,72,70,1,0,0,0,0,0
4,1310,1,0,0,66,72,70,1,0,0,0,0,0
4,1315,1,0,0,65,72,70,1,0,0,0,0,0
4,1320,1,0,0,65,72,70,1,0,0,0,0,0
4,1325,1,0,0,65,72,70,1,0,0,0,0,0
4,1330,1,0,0,65,72,72,1,0,0,0,0,0
4,1335,1,0,0,65,72,70,1,0,0,0,0,0
4,1340,1,0,0,65,72,70,1,1,0,1,0,0
4,1345,1,0,0,64,72,70,1,0,1,1,0,0
4,1350,0,1,0,65,72,70,1,0,1,1,0,0
4,1355,0,1,0,65,72,70,1,0,0,1,0,0
4,1360,1,1,0,65,72,70,1,0,1,1,0,0
4,1365,1,0,0,65,72,70,1,0,0,1,0,0
4,1370,1,0,0,65,72,70,1,0,0,1,0,0
4,1375,1,0,0,65,72,70,1,0,0,1,0,0
4,1380,1,0,0,65,72,70,1,0,0,1,0,0
4,1385,1,0,0,65,72,70,1,0,0,1,0,0
4,1390,1,0,0,65,73,72,1,0,0,1,0,0
4,1395,1,0,0,65,74,70,1,0,0,1,0,0
4,1400,1,0,0,65,73,70,1,0,0,1,0,0
4,1405,1,1,0,65,73,70,1,1,0,1,0,0
4,1410,1,0,0,65,73,70,1,0,0,1,0,0
4,1415,1,0,0,65,73,70,1,0,0,1,0,0
4,1420,1,0,0,65,73,70,1,0,0,1,0,0
4,1425,1,0,0,66,73,70,1,0,0,0,0,0
4,1430,1,0,0,65,73,70,1,0,0,1,0,0
4,1435,1,1,0,65,73,70,1,0,0,1,0,0
5,0,1,1,0,65,73,70,1,0,0,1,0,0
5,5,1,1,0,65,73,70,1,0,0,1,0,0
5,10,1,1,0,65,73,70,1,0,1,1,0,0
5,15,1,0,0,65,74,70,1,0,0,1,0,0
5,20,1,0,0,65,73,70,1,0,0,1,0,0
5,25,1,0,0,65,73,70,1,0,0,1,0,0
5,30,1,0,0,65,73,70,1,0,0,1,0,0
5,35,1,0,0,65,73,70,1,0,0,1,0,0
5,40,1,0,0,65,73,70,1,0,0,1,0,0
5,45,0,1,0,66,73,70,1,0,0,1,0,0
5,50,1,1,0,65,73,70,1,0,1,1,0,0
5,55,1,0,0,65,73,70,1,0,0,1,0,0
5,60,1,1,0,65,73,70,1,0,0,1,0,0
5,65,1,0,0,65,73,70,1,0,0,1,0,0
5,70,1,0,0,65,73,70,1,0,0,1,0,0
5,75,1,0,0,65,74,72,1,0,0,1,0,0
5,80,1,0,0,65,72,70,1,0,0,1,0,0
5,85,1,0,0,64,72,70,1,0,0,1,0,0
5,90,1,0,0,64,72,70,1,0,0,1,0,0
5,95,1,0,0,64,72,70,1,0,0,1,0,0
5,100,1,0,0,64,72,70,1,0,0,1,0,0
5,105,1,0,0,66,72,70,1,0,0,1,0,0
5,110,1,0,0,64,72,70,1,0,0,1,0,0
5,115,1,0,0,64,72,70,1,0,0,1,0,0
5,120,1,0,0,64,72,70,1,0,0,1,0,0
5,125,1,0,0,64,72,70,1,0,0,1,0,0
5,130,1,0,0,64,72,70,1,0,0,1,0,0
5,135,1,0,0,64,72,71,1,0,0,1,0,0
5,140,1,0,0,64,72,70,1,0,0,1,0,0
5,145,1,0,0,64,72,70,1,0,0,1,0,0
5,150,1,0,0,64,72,70,1,0,0,1,0,0
5,155,1,0,0,64,72,70,1,0,0,1,0,0
5,160,1,0,0,64,72,70,1,0,0,1,0,0
5,165,1,0,0,65,72,70,1,0,0,1,0,0
5,170,1,0,0,64,72,70,1,0,0,1,0,0
5,175,1,0,0,64,72,70,1,0,0,1,0,0
5,180,1,0,0,64,72,69,1,0,0,1,0,0
5,185,1,0,0,64,72,69,1,0,0,1,0,0
5,190,1,0,0,64,72,69,1,0,0,1,0,0
5,195,1,0,0,64,72,71,1,0,0,1,0,0
5,200,1,0,0,64,72,69,1,0,0,1,0,0
5,205,1,0,0,64,72,69,1,0,0,1,0,0
5,210,1,0,0,64,72,69,1,0,0,1,0,0
5,215,1,0,0,64,72,69,1,0,0,1,0,0
5,220,1,0,0,64,72,69,1,0,0,1,0,0
5,225,1,0,0,64,72,69,1,0,0,1,0,0
5,230,1,0,0,64,72,69,1,0,0,1,0,0
5,235,1,0,0,64,72,69,1,0,0,1,0,0
5,240,1,0,0,64,72,69,1,0,0,1,0,0
5,245,1,0,0,64,72,69,1,0,0,1,0,0
5,250,1,0,0,64,72,69,1,0,0,1,0,0
5,255,1,0,0,64,72,71,1,0,0,1,0,0
5,260,1,0,0,63,73,69,1,0,0,1,0,0
5,265,1,0,0,63,71,69,1,0,0,1,0,0
5,270,1,0,0,63,71,69,1,0,0,1,0,0
5,275,1,0,0,63,71,69,1,0,0,1,0,0
5,280,1,0,0,63,71,69,1,0,0,1,0,0
5,285,1,0,0,63,71,69,1,0,0,1,0,0
5,290,1,0,0,63,71,69,1,0,0,1,0,0
5,295,1,0,0,63,71,69,1,0,0,1,0,0
5,300,1,0,0,63,71,69,1,0,0,1,0,0
5,305,1,0,0,63,71,69,1,0,0,1,0,0
5,310,1,0,0,63,71,69,1,0,0,1,0,0
5,315,1,0,0,63,71,71,1,0,0,1,0,0
5,320,1,0,0,63,72,69,1,0,0,1,0,0
5,325,1,0,0,63,71,69,1,0,0,1,0,0
5,330,1,0,0,63,71,69,1,0,0,1,0,0
5,335,1,0,0,63,71,69,1,0,0,1,0,0
5,340,1,0,0,63,71,69,1,0,0,1,0,0
5,345,1,0,0,63,71,69,1,0,0,1,0,0
5,350,1,0,0,63,71,69,1,0,0,1,0,0
5,355,1,0,0,63,71,69,1,0,0,1,0,0
5,360,1,0,0,63,71,69,1,0,0,1,0,0
5,365,1,0,0,63,71,69,1,0,0,1,0,0
5,370,1,0,0,62,71,69,1,0,0,1,0,0
5,375,1,0,0,62,71,69,1,0,0,1,0,0
5,380,1,0,0,62,72,69,1,0,0,1,0,0
5,385,1,0,0,62,71,69,1,0,0,1,0,0
5,390,1,0,0,62,71,69,1,0,0,1,0,0
5,395,1,0,0,62,71,69,1,0,0,1,0,0
5,400,1,0,0,62,71,69,1,0,0,1,0,0
5,405,1,0,0,62,71,69,1,0,0,1,0,0
5,410,1,0,0,62,71,69,1,0,0,1,0,0
5,415,1,0,0,62,71,69,1,0,0,1,0,0
5,420,1,0,0,62,71,69,1,0,0,1,0,0
5,425,1,0,0,62,71,69,1,0,0,1,0,0
5,430,1,0,0,62,71,69,1,0,0,1,0,0
5,435,1,0,0,62,71,69,1,0,0,1,0,0
5,440,1,0,0,62,72,69,1,0,0,1,0,0
5,445,1,0,0,62,71,69,1,0,0,1,0,0
5,450,1,0,0,62,71,69,1,0,0,1,0,0
5,455,1,0,0,62,71,69,1,0,0,1,0,0
5,460,1,0,1,62,71,69,1,0,0,1,0,0
5,465,1,0,1,62,71,69,1,0,0,1,0,0
5,470,1,0,1,62,71,68,1,0,0,1,0,0
5,475,1,0,0,62,71,68,1,0,0,0,0,0
5,480,1,0,0,62,71,68,1,0,0,0,0,0
5,485,1,0,0,62,71,68,1,0,0,0,0,0
5,490,1,0,0,62,71,68,1,0,0,0,0,0
5,495,1,0,0,62,71,68,1,0,0,0,0,0
5,500,1,0,0,63,72,70,1,0,0,0,0,0
5,505,1,0,0,63,71,68,1,0,0,0,0,0
5,510,1,0,0,63,71,68,1,0,0,0,0,0
5,515,0,1,0,63,71,69,1,0,0,0,0,1
5,520,0,1,0,64,71,69,1,0,0,0,0,1
5,525,1,1,0,64,71,69,1,0,0,0,0,1
5,530,1,0,0,64,71,69,1,0,1,0,0,1
5,535,1,0,0,64,71,69,1,0,0,0,0,1
5,540,1,0,0,64,71,69,1,0,1,0,0,1
5,545,1,0,0,65,71,69,1,0,1,0,0,1
5,550,1,0,0,65,71,69,1,1,1,1,0,0
5,555,1,0,0,65,72,69,1,0,0,0,0,0
5,560,1,0,0,65,73,69,1,0,0,0,0,0
5,565,1,0,0,65,72,69,1,0,0,0,0,0
5,570,1,0,0,65,72,69,1,0,0,0,0,0
5,575,1,0,0,65,72,69,1,0,0,0,0,0
5,580,1,0,0,66,72,69,1,0,0,0,0,0
5,585,1,1,0,67,72,69,1,0,1,0,0,0
5,590,1,1,0,66,72,70,1,0,1,0,0,0
5,595,1,0,0,66,72,70,1,0,0,0,0,1
5,600,1,0,0,66,72,70,1,0,0,0,0,1
5,605,1,0,0,66,73,70,1,0,0,0,0,1
